tool		Apalache v0.29.2-39-g51554e7d1	Apalache v0.29.2-39-g51554e7d1	Apalache v0.29.2-39-g51554e7d1	Apalache v0.29.2-39-g51554e7d1
004endive-apalache-001-run-endive-specs-MC10_majorityset_leader_election.tla-task-MC10_majorityset_leader_election.tla.yml	-27	ERROR (1)	0.7106294	0.7215120879999972	53.088256
004endive-apalache-001-run-endive-specs-MC10_naive_consensus.tla-task-MC10_naive_consensus.tla.yml	-28	ERROR (1)	0.7188352	0.7691229879999923	54.714368
004endive-apalache-001-run-endive-specs-MC10_naive_consensus.tla-task-MC10_naive_consensus.tla.yml	-29	ERROR (1)	0.7000334	0.7083728889999747	53.620736
004endive-apalache-001-run-endive-specs-MC10_quorum_leader_election.tla-task-MC10_quorum_leader_election.tla.yml	-30	ERROR (1)	0.6987666	0.6885394419999784	52.936704
004endive-apalache-001-run-endive-specs-MC10_quorum_leader_election.tla-task-MC10_quorum_leader_election.tla.yml	-31	ERROR (1)	0.724465	0.7413679459999685	54.378496
004endive-apalache-001-run-endive-specs-MC10_sharded_kv.tla-task-MC10_sharded_kv.tla.yml	-32	ERROR (1)	0.7078394	0.6797611419999612	56.397824
004endive-apalache-001-run-endive-specs-MC10_sharded_kv.tla-task-MC10_sharded_kv.tla.yml	-33	ERROR (1)	0.7010944	0.6485431400000152	53.071872
004endive-apalache-001-run-endive-specs-MC10_sharded_kv_no_lost_keys.tla-task-MC10_sharded_kv_no_lost_keys.tla.yml	-34	ERROR (1)	0.6997129	0.656035170999985	52.957184
004endive-apalache-001-run-endive-specs-MC10_sharded_kv_no_lost_keys.tla-task-MC10_sharded_kv_no_lost_keys.tla.yml	-35	ERROR (1)	0.7050534	0.6690016720000358	53.047296
004endive-apalache-001-run-endive-specs-MC10_simple_decentralized_lock.tla-task-MC10_simple_decentralized_lock.tla.yml	-36	ERROR (1)	0.7004256	0.7115191699999741	54.689792
004endive-apalache-001-run-endive-specs-MC10_simple_decentralized_lock.tla-task-MC10_simple_decentralized_lock.tla.yml	-37	ERROR (1)	0.7127384	0.7240832029999638	53.133312
004endive-apalache-001-run-endive-specs-MC10_toy_consensus.tla-task-MC10_toy_consensus.tla.yml	-38	ERROR (1)	0.712559	0.7121268030000465	53.592064
004endive-apalache-001-run-endive-specs-MC10_toy_consensus.tla-task-MC10_toy_consensus.tla.yml	-39	ERROR (1)	0.7238137	0.7364176029999498	56.512512
004endive-apalache-001-run-endive-specs-MC10_toy_consensus_epr.tla-task-MC10_toy_consensus_epr.tla.yml	-40	ERROR (1)	0.7181897	0.6938569010000037	53.374976
004endive-apalache-001-run-endive-specs-MC10_toy_consensus_epr.tla-task-MC10_toy_consensus_epr.tla.yml	-41	ERROR (1)	0.7048212	0.6875532010000143	54.505472
004endive-apalache-001-run-endive-specs-MC10_toy_consensus_forall.tla-task-MC10_toy_consensus_forall.tla.yml	-42	ERROR (1)	0.703993	0.6659633010000334	54.534144
004endive-apalache-001-run-endive-specs-MC10_toy_consensus_forall.tla-task-MC10_toy_consensus_forall.tla.yml	-43	ERROR (1)	0.715627	0.6974559010000121	53.432320
004endive-apalache-001-run-endive-specs-MC10_two_phase_commit.tla-task-MC10_two_phase_commit.tla.yml	-44	ERROR (1)	0.7089283	0.7253903939999873	54.509568
004endive-apalache-001-run-endive-specs-MC10_two_phase_commit.tla-task-MC10_two_phase_commit.tla.yml	-45	ERROR (1)	0.7060654	0.7128897929999312	54.865920
004endive-apalache-001-run-endive-specs-MC3_Consensus.tla-task-MC3_Consensus.tla.yml	-46	ERROR (1)	0.717849	0.7219442400000275	54.472704
004endive-apalache-001-run-endive-specs-MC3_Consensus.tla-task-MC3_Consensus.tla.yml	-47	ERROR (1)	0.7191583	0.7389164350000215	53.174272
004endive-apalache-001-run-endive-specs-MC3_MongoLoglessDynamicRaft.tla-task-MC3_MongoLoglessDynamicRaft.tla.yml	-48	ERROR (1)	0.7173155	0.7091078939999989	54.849536
004endive-apalache-001-run-endive-specs-MC3_MongoLoglessDynamicRaft.tla-task-MC3_MongoLoglessDynamicRaft.tla.yml	-49	ERROR (1)	0.7140439	0.7117288929999859	54.677504
004endive-apalache-001-run-endive-specs-MC3_Simple.tla-task-MC3_Simple.tla.yml	-50	ERROR (1)	0.7093881	0.712788732999968	53.161984
004endive-apalache-001-run-endive-specs-MC3_Simple.tla-task-MC3_Simple.tla.yml	-51	ERROR (1)	0.7084873	0.7322376630000349	53.305344
004endive-apalache-001-run-endive-specs-MC3_SimpleRegular.tla-task-MC3_SimpleRegular.tla.yml	-52	ERROR (1)	0.7047243	0.7116155610000305	53.207040
004endive-apalache-001-run-endive-specs-MC3_SimpleRegular.tla-task-MC3_SimpleRegular.tla.yml	-53	ERROR (1)	0.7034535	0.7167322619999936	54.386688
004endive-apalache-001-run-endive-specs-MC3_TwoPhase.tla-task-MC3_TwoPhase.tla.yml	-54	ERROR (1)	0.6972133	0.6959615570000324	53.055488
004endive-apalache-001-run-endive-specs-MC3_TwoPhase.tla-task-MC3_TwoPhase.tla.yml	-55	ERROR (1)	0.7137046	0.7268070689999604	53.198848
004endive-apalache-001-run-endive-specs-MC3_client_server_ae.tla-task-MC3_client_server_ae.tla.yml	-56	ERROR (1)	0.7136671	0.7298871200000008	53.202944
004endive-apalache-001-run-endive-specs-MC3_client_server_ae.tla-task-MC3_client_server_ae.tla.yml	-57	ERROR (1)	0.7085959	0.7157209200000239	53.170176
004endive-apalache-001-run-endive-specs-MC3_consensus_epr.tla-task-MC3_consensus_epr.tla.yml	-58	ERROR (1)	0.7101118	0.706043023999996	54.513664
004endive-apalache-001-run-endive-specs-MC3_consensus_epr.tla-task-MC3_consensus_epr.tla.yml	-59	ERROR (1)	0.7139562	0.7124157229999923	55.259136
004endive-apalache-001-run-endive-specs-MC3_consensus_forall.tla-task-MC3_consensus_forall.tla.yml	-60	ERROR (1)	0.7059123	0.6977330820000134	54.525952
004endive-apalache-001-run-endive-specs-MC3_consensus_forall.tla-task-MC3_consensus_forall.tla.yml	-61	ERROR (1)	0.7122147	0.7078051799999798	53.010432
004endive-apalache-001-run-endive-specs-MC3_consensus_wo_decide.tla-task-MC3_consensus_wo_decide.tla.yml	-62	ERROR (1)	0.7112545	0.6961044820000097	54.517760
004endive-apalache-001-run-endive-specs-MC3_consensus_wo_decide.tla-task-MC3_consensus_wo_decide.tla.yml	-63	ERROR (1)	0.7101359	0.7055630810000366	55.664640
004endive-apalache-001-run-endive-specs-MC3_learning_switch.tla-task-MC3_learning_switch.tla.yml	-64	ERROR (1)	0.7079651	0.6950067999999874	54.419456
004endive-apalache-001-run-endive-specs-MC3_learning_switch.tla-task-MC3_learning_switch.tla.yml	-65	ERROR (1)	0.7149098	0.7227152959999898	54.718464
004endive-apalache-001-run-endive-specs-MC3_lockserv.tla-task-MC3_lockserv.tla.yml	-66	ERROR (1)	0.7104817	0.686750700999994	53.055488
004endive-apalache-001-run-endive-specs-MC3_lockserv.tla-task-MC3_lockserv.tla.yml	-67	ERROR (1)	0.708593	0.6684827400000017	54.280192
004endive-apalache-001-run-endive-specs-MC3_lockserv_automaton.tla-task-MC3_lockserv_automaton.tla.yml	-68	ERROR (1)	0.7090702	0.6979229890000056	53.194752
004endive-apalache-001-run-endive-specs-MC3_lockserv_automaton.tla-task-MC3_lockserv_automaton.tla.yml	-69	ERROR (1)	0.7036361	0.6734571899999651	56.639488
004endive-apalache-001-run-endive-specs-MC3_lockserver.tla-task-MC3_lockserver.tla.yml	-70	ERROR (1)	0.693371	0.6222787469999957	54.071296
004endive-apalache-001-run-endive-specs-MC3_lockserver.tla-task-MC3_lockserver.tla.yml	-71	ERROR (1)	0.7123063	0.7349749559999736	53.178368
004endive-apalache-001-run-endive-specs-MC3_majorityset_leader_election.tla-task-MC3_majorityset_leader_election.tla.yml	-72	ERROR (1)	0.706894	0.7161443540000505	53.006336
004endive-apalache-001-run-endive-specs-MC3_majorityset_leader_election.tla-task-MC3_majorityset_leader_election.tla.yml	-73	ERROR (1)	0.7100703	0.7170553540000242	53.641216
004endive-apalache-001-run-endive-specs-MC3_naive_consensus.tla-task-MC3_naive_consensus.tla.yml	-74	ERROR (1)	0.6990843	0.7014007889999903	52.989952
004endive-apalache-001-run-endive-specs-MC3_naive_consensus.tla-task-MC3_naive_consensus.tla.yml	-75	ERROR (1)	0.7364514	0.7469786880000129	54.595584
004endive-apalache-001-run-endive-specs-MC3_quorum_leader_election.tla-task-MC3_quorum_leader_election.tla.yml	-76	ERROR (1)	0.7005938	0.6452258900000061	52.842496
004endive-apalache-001-run-endive-specs-MC3_quorum_leader_election.tla-task-MC3_quorum_leader_election.tla.yml	-77	ERROR (1)	0.7046898	0.6768056150000348	53.104640
004endive-apalache-001-run-endive-specs-MC3_sharded_kv.tla-task-MC3_sharded_kv.tla.yml	-78	ERROR (1)	0.7045755	0.7122185440000521	54.976512
004endive-apalache-001-run-endive-specs-MC3_sharded_kv.tla-task-MC3_sharded_kv.tla.yml	-79	ERROR (1)	0.7115243	0.687626841999986	54.521856
004endive-apalache-001-run-endive-specs-MC3_sharded_kv_no_lost_keys.tla-task-MC3_sharded_kv_no_lost_keys.tla.yml	-80	ERROR (1)	0.7010425	0.6623270699999466	54.677504
004endive-apalache-001-run-endive-specs-MC3_sharded_kv_no_lost_keys.tla-task-MC3_sharded_kv_no_lost_keys.tla.yml	-81	ERROR (1)	0.7061434	0.7013136749999376	54.484992
004endive-apalache-001-run-endive-specs-MC3_simple_decentralized_lock.tla-task-MC3_simple_decentralized_lock.tla.yml	-82	ERROR (1)	0.6711662	0.5940231639999638	54.493184
004endive-apalache-001-run-endive-specs-MC3_simple_decentralized_lock.tla-task-MC3_simple_decentralized_lock.tla.yml	-83	ERROR (1)	0.6896354	0.623168066000062	54.292480
004endive-apalache-001-run-endive-specs-MC3_toy_consensus.tla-task-MC3_toy_consensus.tla.yml	-84	ERROR (1)	0.709796	0.6996831029999839	53.309440
004endive-apalache-001-run-endive-specs-MC3_toy_consensus.tla-task-MC3_toy_consensus.tla.yml	-85	ERROR (1)	0.7199327	0.7655719039998985	54.505472
004endive-apalache-001-run-endive-specs-MC3_toy_consensus_epr.tla-task-MC3_toy_consensus_epr.tla.yml	-86	ERROR (1)	0.7091673	0.6868684029999486	54.804480
004endive-apalache-001-run-endive-specs-MC3_toy_consensus_epr.tla-task-MC3_toy_consensus_epr.tla.yml	-87	ERROR (1)	0.7121939	0.7044832019998921	54.353920
004endive-apalache-001-run-endive-specs-MC3_toy_consensus_forall.tla-task-MC3_toy_consensus_forall.tla.yml	-88	ERROR (1)	0.7053915	0.6707329009999512	53.116928
004endive-apalache-001-run-endive-specs-MC3_toy_consensus_forall.tla-task-MC3_toy_consensus_forall.tla.yml	-89	ERROR (1)	0.7203982	0.7149667019999697	54.554624
004endive-apalache-001-run-endive-specs-MC3_two_phase_commit.tla-task-MC3_two_phase_commit.tla.yml	-90	ERROR (1)	0.7119377	0.708381992999989	53.313536
004endive-apalache-001-run-endive-specs-MC3_two_phase_commit.tla-task-MC3_two_phase_commit.tla.yml	-91	ERROR (1)	0.7056631	0.7207537929999717	52.994048
